origin,destination,weight
gci12_Rpdp,gci44_Evalscheme,0.5000431607520376
gci12_Rpdp,gci45_Dindustry,-0.5003925159806936
gci12_Rpdp,gci45_Dassociation,-0.5003925159806935
gci12_Rpdp,gci46_Icapacitydev,-0.5003925159806933
gci12_Rpdp,gci46_Iindustry,-0.5008763381300426
gci12_Rpdp,gci51_Bcountry,0.5010934303709154
gci12_Rpdp,gci51_Bregintl,-0.5003925159806933
gci12_Rpdp,gci52_Minfosharing,-0.5006307189967488
gci12_Rpdp,gci52_Mcapacitydev,-0.5017272774391451
gci12_Rpdp,gci53_Mlat,0.5010526993062291
gci12_Rpdp,gci54_PPPdomestic,-0.5003925159806936
gci12_Rpdp,gci54_PPPforeign,-0.5002513432502445
gci12_Rpdp,gci55_Coordination,-0.5003925159806937
gci12_Rprivacy,gci11_Lforgery,-0.5004717722095504
gci12_Rprivacy,gci12_RAuditre,-0.5001215017603795
gci12_Rprivacy,gci12_Rciip,-0.5001328197617573
gci12_Rprivacy,gci12_Rcop,0.5001306677102723
gci12_Rprivacy,gci21_Nfirst,0.5000000000000001
gci12_Rprivacy,gci22_Scsirt,-0.5001433554714972
gci12_Rprivacy,gci22_Sactivity,-0.5001067046051365
gci12_Rprivacy,gci32_Aciip,-0.500000000000013
gci12_Rprivacy,gci32_Acop,-0.5
gci12_Rprivacy,gci33_Maudit,-0.5001892625018233
gci12_Rprivacy,gci41_AWsociety,-0.5003406380980128
gci12_Rprivacy,gci41_AWelderly,-0.5013495257523506
gci12_Rprivacy,gci42_Tprofessional,0.5002080588042839
gci12_Rprivacy,gci42_Tacreditation,0.5000894694456266
gci12_Rprivacy,gci43_Cprimary,0.5002718622408264
gci12_Rprivacy,gci44_Rndprivate,-0.5003039205535845
gci12_Rprivacy,gci46_Iindustry,-0.5004839489358562
gci12_Rprivacy,gci51_Bcountry,0.5007010981193413
gci12_Rprivacy,gci52_Minfosharing,-0.5002382654171629
gci12_Rprivacy,gci52_Mcapacitydev,-0.501335111632341
gci12_Rprivacy,gci53_Mlat,0.5006603563685131
gci12_Rnotif,gci11_Lonline,-0.5001299207466368
gci12_Rnotif,gci11_Lforgery,-0.5006016520613983
gci12_Rnotif,gci11_Lolsafety,-0.5001299207466268
gci12_Rnotif,gci12_Rprivacy,-0.5001299207466376
gci12_Rnotif,gci12_RAuditre,-0.5002514119797562
gci12_Rnotif,gci12_Rstandard,-0.5001299207466373
gci12_Rnotif,gci12_Rsign,-0.5001299207466371
gci12_Rnotif,gci12_Rciip,-0.5002627290003363
gci12_Rnotif,gci12_Rcop,0.5002605771353464
gci12_Rnotif,gci21_Nactivity,0.5001299207466372
gci12_Rnotif,gci21_Nfirst,0.5001299207466381
gci12_Rnotif,gci21_NregCisrt,0.5001299207466376
gci12_Rnotif,gci22_Scsirt,-0.5002732637970438
gci12_Rnotif,gci22_Sactivity,-0.5002366161067637
gci12_Rnotif,gci23_FStandard,-0.5001299207466375
gci12_Rnotif,gci31_Npriority,-0.5001299207466375
gci12_Rnotif,gci32_Aciip,-0.500129920746651
gci12_Rnotif,gci32_Acop,-0.500129920746638
gci12_Rnotif,gci33_Maudit,-0.5003191668487335
gci12_Rnotif,gci33_Mrisk,-0.5001299207466373
gci12_Rnotif,gci33_Mmaturity,-0.5001299207466376
gci12_Rnotif,gci34_Copstrategy,-0.5001299207466373
gci12_Rnotif,gci34_Copreporting,-0.500100658700637
gci12_Rnotif,gci41_AWmsme,0.5001299207466372
gci12_Rnotif,gci41_AWprivate,0.5001299207466373
gci12_Rnotif,gci41_AWsociety,-0.5004705293221648
gci12_Rnotif,gci41_AWelderly,-0.5014793293806207
gci12_Rnotif,gci41_AWcop,0.5001299207466361
gci12_Rnotif,gci42_Tprofessional,0.5003379615220297
gci12_Rnotif,gci42_Tacreditation,0.5002193824407061
gci12_Rnotif,gci42_Tsector,0.5001299207466369
gci12_Rnotif,gci43_Cprimary,0.5004017594278175
gci12_Rnotif,gci43_Chigher,-0.5001299207466372
gci12_Rnotif,gci44_Rndprivate,-0.5004338149612689
gci12_Rnotif,gci44_Rndpublic,-0.5001299207466374
gci12_Rnotif,gci44_RndAcademic,-0.5001299207466373
gci12_Rnotif,gci45_Dindustry,-0.5001299207466376
gci12_Rnotif,gci45_Dassociation,-0.5001299207466375
gci12_Rnotif,gci46_Icapacitydev,-0.5001299207466373
gci12_Rnotif,gci46_Iindustry,-0.5006138277315038
gci12_Rnotif,gci51_Bcountry,0.5008309580738706
gci12_Rnotif,gci51_Bregintl,-0.5001299207466373
gci12_Rnotif,gci52_Minfosharing,-0.5003681655165875
gci12_Rnotif,gci52_Mcapacitydev,-0.5014649165137647
gci12_Rnotif,gci53_Mlat,0.5007902198588632
gci12_Rnotif,gci54_PPPdomestic,-0.5001299207466375
gci12_Rnotif,gci55_Coordination,-0.5001299207466376
gci12_RAuditre,gci11_Lforgery,-0.5002677686709158
gci12_RAuditre,gci41_AWsociety,-0.5001366167047387
gci12_RAuditre,gci41_AWelderly,-0.5011456418856027
gci12_RAuditre,gci42_Tprofessional,0.5000040193659467
gci12_RAuditre,gci43_Cprimary,0.5000678314858321
gci12_RAuditre,gci44_Rndprivate,-0.5000998941621312
gci12_RAuditre,gci46_Iindustry,-0.5002799470554675
gci12_RAuditre,gci51_Bcountry,0.5004971258197146
gci12_RAuditre,gci52_Minfosharing,-0.5000342300896173
gci12_RAuditre,gci52_Mcapacitydev,-0.501131225798127
gci12_RAuditre,gci53_Mlat,0.5004563785176086
gci12_Rstandard,gci11_Lforgery,-0.500471772209551
gci12_Rstandard,gci12_Rprivacy,-0.5000000000000003
gci12_Rstandard,gci12_RAuditre,-0.5001215017603801
gci12_Rstandard,gci12_Rciip,-0.5001328197617578
gci12_Rstandard,gci12_Rcop,0.5001306677102729
gci12_Rstandard,gci21_Nfirst,0.5000000000000008
gci12_Rstandard,gci21_NregCisrt,0.5000000000000003
gci12_Rstandard,gci22_Scsirt,-0.5001433554714978
gci12_Rstandard,gci22_Sactivity,-0.5001067046051371
gci12_Rstandard,gci23_FStandard,-0.5000000000000002
gci12_Rstandard,gci31_Npriority,-0.5000000000000002
gci12_Rstandard,gci32_Aciip,-0.5000000000000137
gci12_Rstandard,gci32_Acop,-0.5000000000000006
gci12_Rstandard,gci33_Maudit,-0.5001892625018238
gci12_Rstandard,gci33_Mrisk,-0.5
gci12_Rstandard,gci33_Mmaturity,-0.5000000000000003
gci12_Rstandard,gci34_Copstrategy,-0.5
gci12_Rstandard,gci41_AWsociety,-0.5003406380980134
gci12_Rstandard,gci41_AWelderly,-0.5013495257523513
gci12_Rstandard,gci42_Tprofessional,0.5002080588042844
gci12_Rstandard,gci42_Tacreditation,0.5000894694456273
gci12_Rstandard,gci43_Cprimary,0.5002718622408271
gci12_Rstandard,gci43_Chigher,-0.5
gci12_Rstandard,gci44_Rndprivate,-0.5003039205535852
gci12_Rstandard,gci44_Rndpublic,-0.5000000000000001
gci12_Rstandard,gci45_Dindustry,-0.5000000000000002
gci12_Rstandard,gci45_Dassociation,-0.5000000000000001
gci12_Rstandard,gci46_Icapacitydev,-0.5
gci12_Rstandard,gci46_Iindustry,-0.5004839489358569
gci12_Rstandard,gci51_Bcountry,0.5007010981193418
gci12_Rstandard,gci51_Bregintl,-0.5000000000000001
gci12_Rstandard,gci52_Minfosharing,-0.5002382654171634
gci12_Rstandard,gci52_Mcapacitydev,-0.5013351116323417
gci12_Rstandard,gci53_Mlat,0.5006603563685136
gci12_Rstandard,gci54_PPPdomestic,-0.5000000000000001
gci12_Rstandard,gci55_Coordination,-0.5000000000000003
gci12_Rsign,gci11_Lforgery,-0.5004717722095513
gci12_Rsign,gci12_Rprivacy,-0.5000000000000007
gci12_Rsign,gci12_RAuditre,-0.5001215017603803
gci12_Rsign,gci12_Rstandard,-0.5000000000000002
gci12_Rsign,gci12_Rciip,-0.500132819761758
gci12_Rsign,gci12_Rcop,0.5001306677102733
gci12_Rsign,gci21_Nactivity,0.5
gci12_Rsign,gci21_Nfirst,0.500000000000001
gci12_Rsign,gci21_NregCisrt,0.5000000000000006
gci12_Rsign,gci22_Scsirt,-0.5001433554714981
gci12_Rsign,gci22_Sactivity,-0.5001067046051374
gci12_Rsign,gci23_FStandard,-0.5000000000000004
gci12_Rsign,gci31_Npriority,-0.5000000000000004
gci12_Rsign,gci32_Aciip,-0.5000000000000139
gci12_Rsign,gci32_Acop,-0.5000000000000008
gci12_Rsign,gci33_Maudit,-0.500189262501824
gci12_Rsign,gci33_Mrisk,-0.5000000000000002
gci12_Rsign,gci33_Mmaturity,-0.5000000000000006
gci12_Rsign,gci34_Copstrategy,-0.5000000000000002
gci12_Rsign,gci41_AWmsme,0.5
gci12_Rsign,gci41_AWprivate,0.5000000000000001
gci12_Rsign,gci41_AWsociety,-0.5003406380980135
gci12_Rsign,gci41_AWelderly,-0.5013495257523515
gci12_Rsign,gci42_Tprofessional,0.5002080588042848
gci12_Rsign,gci42_Tacreditation,0.5000894694456275
gci12_Rsign,gci43_Cprimary,0.5002718622408273
gci12_Rsign,gci43_Chigher,-0.5000000000000002
gci12_Rsign,gci44_Rndprivate,-0.5003039205535853
gci12_Rsign,gci44_Rndpublic,-0.5000000000000002
gci12_Rsign,gci44_RndAcademic,-0.5000000000000002
gci12_Rsign,gci45_Dindustry,-0.5000000000000006
gci12_Rsign,gci45_Dassociation,-0.5000000000000003
gci12_Rsign,gci46_Icapacitydev,-0.5000000000000002
gci12_Rsign,gci46_Iindustry,-0.5004839489358571
gci12_Rsign,gci51_Bcountry,0.500701098119342
gci12_Rsign,gci51_Bregintl,-0.5000000000000003
gci12_Rsign,gci52_Minfosharing,-0.5002382654171638
gci12_Rsign,gci52_Mcapacitydev,-0.5013351116323419
gci12_Rsign,gci53_Mlat,0.5006603563685139
gci12_Rsign,gci54_PPPdomestic,-0.5000000000000004
gci12_Rsign,gci55_Coordination,-0.5000000000000006
gci12_Rspam,gci11_Lforgery,-0.500326672979044
gci12_Rspam,gci33_Maudit,-0.5000441359159432
gci12_Rspam,gci41_AWsociety,-0.5001955261672468
gci12_Rspam,gci41_AWelderly,-0.5012045116461561
gci12_Rspam,gci42_Tprofessional,0.5000629340378071
gci12_Rspam,gci43_Cprimary,0.5001267436509352
gci12_Rspam,gci44_Rndprivate,-0.5001588050675423
gci12_Rspam,gci46_Iindustry,-0.5003388508848837
gci12_Rspam,gci51_Bcountry,0.5005560211095859
gci12_Rspam,gci52_Minfosharing,-0.5000931435747508
gci12_Rspam,gci52_Mcapacitydev,-0.5011900961266601
gci12_Rspam,gci53_Mlat,0.5005152754100547
gci12_Rciip,gci11_Lforgery,-0.5002045957256757
gci12_Rciip,gci41_AWsociety,-0.5000734382324944
gci12_Rciip,gci41_AWelderly,-0.5010825059854832
gci12_Rciip,gci43_Cprimary,0.5000046501156147
gci12_Rciip,gci44_Rndprivate,-0.5000367141426723
gci12_Rciip,gci46_Iindustry,-0.5002167746235469
gci12_Rciip,gci51_Bcountry,0.5004339625446869
gci12_Rciip,gci52_Mcapacitydev,-0.501068089288967
gci12_Rciip,gci53_Mlat,0.500393213524151
gci12_Rcop,gci11_Lforgery,0.5000242187163997
gci12_Rcop,gci41_AWelderly,0.5009022347164209
gci12_Rcop,gci46_Iindustry,0.50003639907947
gci12_Rcop,gci51_Bcountry,-0.5002536131376991
gci12_Rcop,gci52_Mcapacitydev,0.5008878162814813
gci12_Rcop,gci53_Mlat,-0.5002128592121422
gci21_NatCsirt,gci11_Lonline,0.5002243661567958
gci21_NatCsirt,gci11_Lforgery,0.5006960677343499
gci21_NatCsirt,gci11_Lolsafety,0.5002243661567859
gci21_NatCsirt,gci12_Rpdp,0.5000254173499968
gci21_NatCsirt,gci12_Rprivacy,0.5002243661567969
gci21_NatCsirt,gci12_Rnotif,0.5001573715135286
gci21_NatCsirt,gci12_RAuditre,0.5003458497348722
gci21_NatCsirt,gci12_Rstandard,0.5002243661567964
gci21_NatCsirt,gci12_Rsign,0.5002243661567962
gci21_NatCsirt,gci12_Rspam,-0.5000201622519485
gci21_NatCsirt,gci12_Rciip,0.5003571660422517
gci21_NatCsirt,gci12_Rcop,-0.5003550143128745
gci21_NatCsirt,gci21_Nactivity,-0.5002243661567962
gci21_NatCsirt,gci21_Nfirst,-0.5002243661567972
gci21_NatCsirt,gci21_NregCisrt,-0.5002243661567968
gci21_NatCsirt,gci22_Scsirt,0.5003677001750353
gci21_NatCsirt,gci22_Sactivity,0.5003310547942857
gci21_NatCsirt,gci23_FStandard,0.5002243661567968
gci21_NatCsirt,gci23_Fciip,0.5000751124785983
gci21_NatCsirt,gci31_Npriority,0.5002243661567968
gci21_NatCsirt,gci32_Aciip,0.5002243661568101
gci21_NatCsirt,gci32_Acapacity,0.5000824830305796
gci21_NatCsirt,gci32_Acop,0.500224366156797
gci21_NatCsirt,gci33_Maudit,0.5004136003336047
gci21_NatCsirt,gci33_Mrisk,0.5002243661567964
gci21_NatCsirt,gci33_Mmaturity,0.5002243661567968
gci21_NatCsirt,gci34_Copstrategy,0.5002243661567964
gci21_NatCsirt,gci34_Copreporting,0.5001951059541984
gci21_NatCsirt,gci41_AWmsme,-0.5002243661567963
gci21_NatCsirt,gci41_AWprivate,-0.5002243661567964
gci21_NatCsirt,gci41_AWsociety,0.5005649532646427
gci21_NatCsirt,gci41_AWelderly,0.5015736896265749
gci21_NatCsirt,gci41_AWcop,-0.5002243661567952
gci21_NatCsirt,gci42_Tprofessional,-0.5004323938222315
gci21_NatCsirt,gci42_Tacreditation,-0.5003138222142124
gci21_NatCsirt,gci42_Tsector,-0.500224366156796
gci21_NatCsirt,gci43_Cprimary,-0.5004961877062554
gci21_NatCsirt,gci43_Chigher,0.5002243661567964
gci21_NatCsirt,gci44_Rndprivate,0.5005282412186958
gci21_NatCsirt,gci44_Rndpublic,0.5002243661567966
gci21_NatCsirt,gci44_RndAcademic,0.5002243661567963
gci21_NatCsirt,gci45_Dindustry,0.5002243661567968
gci21_NatCsirt,gci45_Dassociation,0.5002243661567966
gci21_NatCsirt,gci46_Icapacitydev,0.5002243661567966
gci21_NatCsirt,gci46_Iindustry,0.500708242636425
gci21_NatCsirt,gci51_Bcountry,-0.5009253592782174
gci21_NatCsirt,gci51_Bregintl,0.5002243661567964
gci21_NatCsirt,gci52_Minfosharing,0.5004625959128413
gci21_NatCsirt,gci52_Mcapacitydev,0.501559277670966
gci21_NatCsirt,gci53_Mlat,-0.50088462363433
gci21_NatCsirt,gci54_PPPdomestic,0.5002243661567966
gci21_NatCsirt,gci54_PPPforeign,0.500083177586714
gci21_NatCsirt,gci55_Coordination,0.5002243661567968
gci21_Nactivity,gci11_Lforgery,0.5004717722095513
gci21_Nactivity,gci12_Rprivacy,0.5000000000000004
gci21_Nactivity,gci12_RAuditre,0.5001215017603803
gci21_Nactivity,gci12_Rstandard,0.5000000000000001
gci21_Nactivity,gci12_Rciip,0.500132819761758
gci21_Nactivity,gci12_Rcop,-0.500130667710273
gci21_Nactivity,gci21_Nfirst,-0.5000000000000009
gci21_Nactivity,gci21_NregCisrt,-0.5000000000000006
gci21_Nactivity,gci22_Scsirt,0.500143355471498
gci21_Nactivity,gci22_Sactivity,0.5001067046051373
gci21_Nactivity,gci23_FStandard,0.5000000000000003
gci21_Nactivity,gci31_Npriority,0.5000000000000006
gci21_Nactivity,gci32_Aciip,0.5000000000000138
gci21_Nactivity,gci32_Acop,0.5000000000000008
gci21_Nactivity,gci33_Maudit,0.500189262501824
gci21_Nactivity,gci33_Mrisk,0.5000000000000001
gci21_Nactivity,gci33_Mmaturity,0.5000000000000004
gci21_Nactivity,gci34_Copstrategy,0.5000000000000001
gci21_Nactivity,gci41_AWmsme,-0.5000000000000001
gci21_Nactivity,gci41_AWprivate,-0.5000000000000001
gci21_Nactivity,gci41_AWsociety,0.5003406380980135
gci21_Nactivity,gci41_AWelderly,0.5013495257523514
gci21_Nactivity,gci42_Tprofessional,-0.5002080588042846
gci21_Nactivity,gci42_Tacreditation,-0.5000894694456274
gci21_Nactivity,gci43_Cprimary,-0.5002718622408272
gci21_Nactivity,gci43_Chigher,0.5000000000000001
gci21_Nactivity,gci44_Rndprivate,0.5003039205535853
gci21_Nactivity,gci44_Rndpublic,0.5000000000000002
gci21_Nactivity,gci44_RndAcademic,0.5000000000000001
gci21_Nactivity,gci45_Dindustry,0.5000000000000006
gci21_Nactivity,gci45_Dassociation,0.5000000000000003
gci21_Nactivity,gci46_Icapacitydev,0.5000000000000002
gci21_Nactivity,gci46_Iindustry,0.500483948935857
gci21_Nactivity,gci51_Bcountry,-0.5007010981193419
gci21_Nactivity,gci51_Bregintl,0.5000000000000002
gci21_Nactivity,gci52_Minfosharing,0.5002382654171637
gci21_Nactivity,gci52_Mcapacitydev,0.5013351116323418
gci21_Nactivity,gci53_Mlat,-0.5006603563685139
gci21_Nactivity,gci54_PPPdomestic,0.5000000000000004
gci21_Nactivity,gci55_Coordination,0.5000000000000004
gci21_Nfirst,gci11_Lforgery,0.5004717722095503
gci21_Nfirst,gci12_RAuditre,0.5001215017603793
gci21_Nfirst,gci12_Rciip,0.500132819761757
gci21_Nfirst,gci12_Rcop,-0.5001306677102721
gci21_Nfirst,gci22_Scsirt,0.5001433554714972
gci21_Nfirst,gci22_Sactivity,0.5001067046051364
gci21_Nfirst,gci32_Aciip,0.5000000000000129
gci21_Nfirst,gci33_Maudit,0.5001892625018232
gci21_Nfirst,gci41_AWsociety,0.5003406380980127
gci21_Nfirst,gci41_AWelderly,0.5013495257523505
gci21_Nfirst,gci42_Tprofessional,-0.5002080588042838
gci21_Nfirst,gci42_Tacreditation,-0.5000894694456265
gci21_Nfirst,gci43_Cprimary,-0.5002718622408264
gci21_Nfirst,gci44_Rndprivate,0.5003039205535844
gci21_Nfirst,gci46_Iindustry,0.5004839489358561
gci21_Nfirst,gci51_Bcountry,-0.5007010981193412
gci21_Nfirst,gci52_Minfosharing,0.5002382654171627
gci21_Nfirst,gci52_Mcapacitydev,0.5013351116323409
gci21_Nfirst,gci53_Mlat,-0.5006603563685129
gci21_NregCisrt,gci11_Lforgery,0.5004717722095506
gci21_NregCisrt,gci12_RAuditre,0.5001215017603796
gci21_NregCisrt,gci12_Rciip,0.5001328197617575
gci21_NregCisrt,gci12_Rcop,-0.5001306677102726
gci21_NregCisrt,gci21_Nfirst,-0.5000000000000003
gci21_NregCisrt,gci22_Scsirt,0.5001433554714975
gci21_NregCisrt,gci22_Sactivity,0.5001067046051367
gci21_NregCisrt,gci32_Aciip,0.5000000000000132
gci21_NregCisrt,gci32_Acop,0.5000000000000002
gci21_NregCisrt,gci33_Maudit,0.5001892625018234
gci21_NregCisrt,gci33_Mmaturity,0.5
gci21_NregCisrt,gci41_AWsociety,0.500340638098013
gci21_NregCisrt,gci41_AWelderly,0.5013495257523508
gci21_NregCisrt,gci42_Tprofessional,-0.5002080588042841
gci21_NregCisrt,gci42_Tacreditation,-0.5000894694456268
gci21_NregCisrt,gci43_Cprimary,-0.5002718622408266
gci21_NregCisrt,gci44_Rndprivate,0.5003039205535847
gci21_NregCisrt,gci46_Iindustry,0.5004839489358565
gci21_NregCisrt,gci51_Bcountry,-0.5007010981193415
gci21_NregCisrt,gci52_Minfosharing,0.500238265417163
gci21_NregCisrt,gci52_Mcapacitydev,0.5013351116323413
gci21_NregCisrt,gci53_Mlat,-0.5006603563685132
gci22_Sactivity,gci11_Lforgery,-0.5000948643291134
gci22_Sactivity,gci41_AWelderly,-0.5009728389214724
gci22_Sactivity,gci46_Iindustry,-0.5001070441184148
