2020,2021,2022,2023,2024,seriesCode,sdg,minVals,maxVals,instrumental,seriesName,color,I0,IF,successRates,qm,rl
0.16666666636644845,0.3333333336335516,0.5,0.6666666663664484,0.8333333336335516,gci42_Tsector,42,0.0,1.0,1,National sector-specific cybersecurity educational programs/trainings for professionals ,#BF8B2E,0.16666666636644845,0.8333333336335516,0.8,0.467,0.3632
0.1666666662926692,0.3333333337073308,0.5,0.6666666662926692,0.8333333337073309,gci43_Cprimary,43,0.0,1.0,1,Develop or support any cybersecurity educational programs included as part of academic curricula in primary education ,#3F7E44,0.1666666662926692,0.8333333337073309,0.8,0.467,0.3632
0.16666666715626335,0.3333333333333333,0.5000000004895966,0.6666666666666666,0.83333333382293,gci43_Csecondary,43,0.0,1.0,1,Develop or support any cybersecurity educational programs included as part of academic curricula in secondary education ,#3F7E44,0.16666666715626335,0.83333333382293,0.8,0.467,0.3632
0.16666666692642057,0.3333333333333333,0.5000000002597539,0.6666666666666666,0.8333333335930873,gci43_Chigher,43,0.0,1.0,1,Develop or support any cybersecurity educational programs included as part of academic curricula in higher education ,#3F7E44,0.16666666692642057,0.8333333335930873,0.8,0.467,0.3632
0.16666666738452168,0.3333333333333333,0.500000000717855,0.6666666666666666,0.8333333340511883,gci44_Rndprivate,44,0.0,1.0,1,Private sector actors carry out cybersecurity-related R&D activities ,#0A97D9,0.16666666738452168,0.8333333340511883,0.8,0.467,0.3632
0.16666666711674344,0.3333333328832565,0.5,0.6666666671167435,0.8333333328832565,gci44_Rndpublic,44,0.0,1.0,1,National public sector actors carry out cybersecurity-related R&D activities ,#0A97D9,0.16666666711674344,0.8333333328832565,0.8,0.467,0.3632
0.1666666662007381,0.3333333337992619,0.5,0.6666666662007381,0.8333333337992619,gci44_RndAcademic,44,0.0,1.0,1,Academic institutions carry out cybersecurity-related R&D activities ,#0A97D9,0.1666666662007381,0.8333333337992619,0.8,0.467,0.3632
0.1666666664050754,0.3333333328101508,0.5000000007847737,0.6666666671898491,0.8333333335949245,gci44_Evalscheme,44,0.0,1.0,1,"Programs/initiatives conducted for evaluating the cybersecurity of ICT products, such as labelling or certification schemes ",#0A97D9,0.1666666664050754,0.8333333335949245,0.8,0.467,0.3632
0.16666666677854913,0.33333333355709827,0.5000000003356474,0.6666666664429016,0.8333333332214509,gci45_Dindustry,45,0.0,1.0,1,Domestic cybersecurity industry,#56C02B,0.16666666677854913,0.8333333332214509,0.8,0.467,0.3632
0.16666666689866477,0.3333333331013353,0.5,0.6666666668986648,0.8333333331013353,gci45_Dassociation,45,0.0,1.0,1,Organizations or associations which promote the development of your country’s cybersecurity industry ,#56C02B,0.16666666689866477,0.8333333331013353,0.8,0.467,0.3632
0.16666666666666669,0.33333333333333337,0.5,0.6666666666666667,0.8333333333333334,gci46_Icapacitydev,46,0.0,1.0,1,Government incentive mechanisms in place to encourage capacity development in the field of cybersecurity ,#1BA1E2,0.16666666666666669,0.8333333333333334,0.8,0.467,0.3632
0.16666666627473034,0.33333333372526963,0.5,0.6666666662747303,0.8333333337252695,gci46_Iindustry,46,0.0,1.0,1,Government incentive mechanisms in place for the development or further development of the cybersecurity industry ,#1BA1E2,0.16666666627473034,0.8333333337252695,0.8,0.467,0.3632
0.16666666709284586,0.33333333290715417,0.5,0.6666666670928458,0.8333333329071541,gci46_Irnd,46,0.0,1.0,1,Government incentive mechanisms within your country to encourage cybersecurity-related R&D activities ,#1BA1E2,0.16666666709284586,0.8333333329071541,0.8,0.467,0.3632
0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,gci51_Bcountry,51,0.0,1.0,1,Bilateral cybersecurity agreement(s) with other countries ,#A4C400,0.16666666666666666,0.8333333333333334,0.8,0.467,0.3632
0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333333,gci51_Bregintl,51,0.0,1.0,1,Cybersecurity agreement(s) with international and regional organizations ,#A4C400,0.16666666666666666,0.8333333333333333,0.8,0.467,0.3632
0.1666666667529113,0.3333333335058226,0.5000000002587338,0.6666666664941774,0.8333333332470887,gci52_Minfosharing,52,0.0,1.0,1,Part of a multilateral cybersecurity agreement that includes cybersecurity information sharing ,#F472D0,0.1666666667529113,0.8333333332470887,0.8,0.467,0.3632
0.16666666650503628,0.3333333334949637,0.5,0.6666666665050363,0.8333333334949637,gci52_Mcapacitydev,52,0.0,1.0,1,Part of a multilateral cybersecurity agreement that includes capacity development sharing ,#F472D0,0.16666666650503628,0.8333333334949637,0.8,0.467,0.3632
0.16666666655674223,0.3333333334432578,0.5,0.6666666665567422,0.8333333334432578,gci53_Mlat,53,0.0,1.0,0,Participate in Mutual Legal Assistance Treaties (MLATs) on cybersecurity either through bilateral or multilateral agreement(s) with other countries or regional or intergovernmental organizations,#FA6800,0.16666666655674223,0.8333333334432578,0.8,0.467,0.3632
0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333333,gci54_PPPdomestic,54,0.0,1.0,1,Participate in PPPs on cybersecurity with domestic companies ,#6D8764,0.16666666666666666,0.8333333333333333,0.8,0.467,0.3632
0.16666666666666669,0.33333333333333337,0.5,0.6666666666666667,0.8333333333333335,gci54_PPPforeign,54,0.0,1.0,1,Participate in PPPs on cybersecurity with foreign companies in your country ,#6D8764,0.16666666666666669,0.8333333333333335,0.8,0.467,0.3632
0.16666666656100082,0.33333333343899924,0.5,0.6666666665610009,0.8333333334389993,gci55_Coordination,55,0.0,1.0,1,Specific inter-agency coordination processes on cybersecurity among different national governmental bodies ,#76608A,0.16666666656100082,0.8333333334389993,0.8,0.467,0.3632
