origin,destination,weight
gci11_Lforgery,gci41_AWelderly,-0.501086351033413
gci11_Lforgery,gci43_Cprimary,0.5000084979325055
gci11_Lforgery,gci44_Rndprivate,-0.5000405618773074
gci11_Lforgery,gci46_Iindustry,-0.5002206218961278
gci11_Lforgery,gci51_Bcountry,0.5004378092596482
gci11_Lforgery,gci52_Mcapacitydev,-0.5010719343739873
gci11_Lforgery,gci53_Mlat,0.5003970603437552
gci11_Lolsafety,gci11_Lonline,-0.5000000000000014
gci11_Lolsafety,gci11_Lforgery,-0.5004717722095512
gci11_Lolsafety,gci12_Rprivacy,-0.5000000000000019
gci11_Lolsafety,gci12_RAuditre,-0.5001215017603818
gci11_Lolsafety,gci12_Rstandard,-0.5000000000000016
gci11_Lolsafety,gci12_Rsign,-0.5000000000000014
gci11_Lolsafety,gci12_Rciip,-0.500132819761759
gci11_Lolsafety,gci12_Rcop,0.5001306677102745
gci11_Lolsafety,gci21_Nactivity,0.5000000000000014
gci11_Lolsafety,gci21_Nfirst,0.5000000000000033
gci11_Lolsafety,gci21_NregCisrt,0.5000000000000014
gci11_Lolsafety,gci22_Scsirt,-0.5001433554715
gci11_Lolsafety,gci22_Sactivity,-0.5001067046051385
gci11_Lolsafety,gci23_FStandard,-0.5000000000000007
gci11_Lolsafety,gci31_Npriority,-0.5000000000000018
gci11_Lolsafety,gci32_Aciip,-0.5000000000000211
gci11_Lolsafety,gci32_Acop,-0.5000000000000013
gci11_Lolsafety,gci33_Maudit,-0.5001892625018252
gci11_Lolsafety,gci33_Mrisk,-0.5000000000000011
gci11_Lolsafety,gci33_Mmaturity,-0.5000000000000016
gci11_Lolsafety,gci34_Copstrategy,-0.5000000000000016
gci11_Lolsafety,gci41_AWmsme,0.500000000000001
gci11_Lolsafety,gci41_AWprivate,0.5000000000000014
gci11_Lolsafety,gci41_AWsociety,-0.5003406380980149
gci11_Lolsafety,gci41_AWelderly,-0.5013495257523533
gci11_Lolsafety,gci42_Tprofessional,0.5002080588042853
gci11_Lolsafety,gci42_Tacreditation,0.5000894694456286
gci11_Lolsafety,gci42_Tsector,0.5000000000000018
gci11_Lolsafety,gci43_Cprimary,0.5002718622408285
gci11_Lolsafety,gci43_Chigher,-0.5000000000000014
gci11_Lolsafety,gci44_Rndprivate,-0.5003039205535873
gci11_Lolsafety,gci44_Rndpublic,-0.5000000000000007
gci11_Lolsafety,gci44_RndAcademic,-0.5000000000000011
gci11_Lolsafety,gci45_Dindustry,-0.5000000000000017
gci11_Lolsafety,gci45_Dassociation,-0.5000000000000018
gci11_Lolsafety,gci46_Icapacitydev,-0.5000000000000014
gci11_Lolsafety,gci46_Iindustry,-0.5004839489358578
gci11_Lolsafety,gci51_Bcountry,0.5007010981193442
gci11_Lolsafety,gci51_Bregintl,-0.5000000000000018
gci11_Lolsafety,gci52_Minfosharing,-0.5002382654171647
gci11_Lolsafety,gci52_Mcapacitydev,-0.5013351116323459
gci11_Lolsafety,gci53_Mlat,0.5006603563685129
gci11_Lolsafety,gci54_PPPdomestic,-0.500000000000002
gci11_Lolsafety,gci55_Coordination,-0.5000000000000018
gci12_Rpdp,gci11_Lonline,-0.5003925159806923
gci12_Rpdp,gci11_Lforgery,-0.5008641645958386
gci12_Rpdp,gci11_Lolsafety,-0.5003925159806849
gci12_Rpdp,gci12_Rprivacy,-0.5003925159806927
gci12_Rpdp,gci12_Rnotif,-0.5003255288541486
gci12_Rpdp,gci12_RAuditre,-0.5005139859250218
gci12_Rpdp,gci12_Rstandard,-0.5003925159806923
gci12_Rpdp,gci12_Rsign,-0.5003925159806922
gci12_Rpdp,gci12_Rspam,0.5001883349831058
gci12_Rpdp,gci12_Rciip,-0.5005253009621797
gci12_Rpdp,gci12_Rcop,0.5005231494743309
gci12_Rpdp,gci21_NatCsirt,0.5001275910914905
gci12_Rpdp,gci21_Nactivity,0.5003925159806922
gci12_Rpdp,gci21_Nfirst,0.5003925159806942
gci12_Rpdp,gci21_NregCisrt,0.5003925159806923
gci12_Rpdp,gci22_Scsirt,-0.5005358339125057
gci12_Rpdp,gci22_Sactivity,-0.5004991926450639
gci12_Rpdp,gci23_FStandard,-0.5003925159806917
gci12_Rpdp,gci23_Fciip,-0.5002432790467543
gci12_Rpdp,gci31_Npriority,-0.5003925159806926
gci12_Rpdp,gci32_Acyber,-0.5000334576026101
gci12_Rpdp,gci32_Aciip,-0.500392515980712
gci12_Rpdp,gci32_Acapacity,-0.5002506487720151
gci12_Rpdp,gci32_Acop,-0.5003925159806922
gci12_Rpdp,gci33_Maudit,-0.5005817289183844
gci12_Rpdp,gci33_Mrisk,-0.500392515980692
gci12_Rpdp,gci33_Mmaturity,-0.5003925159806923
gci12_Rpdp,gci34_Copstrategy,-0.5003925159806923
gci12_Rpdp,gci34_Copreporting,-0.5003632590612215
gci12_Rpdp,gci41_AWmsme,0.5003925159806919
gci12_Rpdp,gci41_AWprivate,0.5003925159806923
gci12_Rpdp,gci41_AWsociety,-0.5007330648542792
gci12_Rpdp,gci41_AWelderly,-0.5017416877718102
gci12_Rpdp,gci41_AWcop,0.5003925159806879
gci12_Rpdp,gci42_Tprofessional,0.5006005202970971
gci12_Rpdp,gci42_Tacreditation,0.5004819619991451
gci12_Rpdp,gci42_Tsector,0.5003925159806926
gci12_Rpdp,gci43_Cprimary,0.5006643070183001
gci12_Rpdp,gci43_Csecondary,0.5001529046781467
gci12_Rpdp,gci43_Chigher,-0.5003925159806923
gci12_Rpdp,gci44_Rndprivate,-0.5006963569312911
gci12_Rpdp,gci44_Rndpublic,-0.5003925159806917
gci12_Rpdp,gci44_RndAcademic,-0.5003925159806919
gci12_Rpdp,gci44_Evalscheme,0.5000431607520367
gci12_Rpdp,gci45_Dindustry,-0.5003925159806925
gci12_Rpdp,gci45_Dassociation,-0.5003925159806925
gci12_Rpdp,gci46_Icapacitydev,-0.5003925159806922
gci12_Rpdp,gci46_Iindustry,-0.5008763381300413
gci12_Rpdp,gci51_Bcountry,0.5010934303709152
gci12_Rpdp,gci51_Bregintl,-0.5003925159806927
gci12_Rpdp,gci52_Minfosharing,-0.5006307189967474
gci12_Rpdp,gci52_Mcapacitydev,-0.5017272774391469
gci12_Rpdp,gci53_Mlat,0.5010526993062259
gci12_Rpdp,gci54_PPPdomestic,-0.5003925159806929
gci12_Rpdp,gci54_PPPforeign,-0.5002513432502436
gci12_Rpdp,gci55_Coordination,-0.5003925159806927
gci12_Rprivacy,gci11_Lforgery,-0.500471772209549
gci12_Rprivacy,gci12_RAuditre,-0.5001215017603797
gci12_Rprivacy,gci12_Rciip,-0.5001328197617568
gci12_Rprivacy,gci12_Rcop,0.5001306677102721
gci12_Rprivacy,gci21_Nfirst,0.5000000000000012
gci12_Rprivacy,gci22_Scsirt,-0.5001433554714978
gci12_Rprivacy,gci22_Sactivity,-0.5001067046051364
gci12_Rprivacy,gci32_Aciip,-0.5000000000000189
gci12_Rprivacy,gci33_Maudit,-0.5001892625018229
gci12_Rprivacy,gci41_AWsociety,-0.5003406380980127
gci12_Rprivacy,gci41_AWelderly,-0.501349525752351
gci12_Rprivacy,gci42_Tprofessional,0.5002080588042831
gci12_Rprivacy,gci42_Tacreditation,0.5000894694456263
gci12_Rprivacy,gci43_Cprimary,0.5002718622408262
gci12_Rprivacy,gci44_Rndprivate,-0.500303920553585
gci12_Rprivacy,gci46_Iindustry,-0.5004839489358556
gci12_Rprivacy,gci51_Bcountry,0.500701098119342
gci12_Rprivacy,gci52_Minfosharing,-0.5002382654171623
gci12_Rprivacy,gci52_Mcapacitydev,-0.5013351116323437
gci12_Rprivacy,gci53_Mlat,0.5006603563685107
gci12_Rnotif,gci11_Lonline,-0.5001299207466373
gci12_Rnotif,gci11_Lforgery,-0.500601652061397
gci12_Rnotif,gci11_Lolsafety,-0.50012992074663
gci12_Rnotif,gci12_Rprivacy,-0.5001299207466378
gci12_Rnotif,gci12_RAuditre,-0.5002514119797566
gci12_Rnotif,gci12_Rstandard,-0.5001299207466373
gci12_Rnotif,gci12_Rsign,-0.5001299207466373
gci12_Rnotif,gci12_Rciip,-0.500262729000336
gci12_Rnotif,gci12_Rcop,0.5002605771353466
gci12_Rnotif,gci21_Nactivity,0.5001299207466373
gci12_Rnotif,gci21_Nfirst,0.5001299207466393
gci12_Rnotif,gci21_NregCisrt,0.5001299207466373
gci12_Rnotif,gci22_Scsirt,-0.5002732637970446
gci12_Rnotif,gci22_Sactivity,-0.5002366161067636
gci12_Rnotif,gci23_FStandard,-0.5001299207466366
gci12_Rnotif,gci31_Npriority,-0.5001299207466375
gci12_Rnotif,gci32_Aciip,-0.5001299207466571
gci12_Rnotif,gci32_Acop,-0.5001299207466373
gci12_Rnotif,gci33_Maudit,-0.5003191668487335
gci12_Rnotif,gci33_Mrisk,-0.500129920746637
gci12_Rnotif,gci33_Mmaturity,-0.5001299207466374
gci12_Rnotif,gci34_Copstrategy,-0.5001299207466373
gci12_Rnotif,gci34_Copreporting,-0.5001006587006371
gci12_Rnotif,gci41_AWmsme,0.500129920746637
gci12_Rnotif,gci41_AWprivate,0.5001299207466373
gci12_Rnotif,gci41_AWsociety,-0.5004705293221648
gci12_Rnotif,gci41_AWelderly,-0.5014793293806211
gci12_Rnotif,gci41_AWcop,0.5001299207466329
gci12_Rnotif,gci42_Tprofessional,0.500337961522029
gci12_Rnotif,gci42_Tacreditation,0.500219382440706
gci12_Rnotif,gci42_Tsector,0.5001299207466375
gci12_Rnotif,gci43_Cprimary,0.5004017594278175
gci12_Rnotif,gci43_Chigher,-0.5001299207466374
gci12_Rnotif,gci44_Rndprivate,-0.5004338149612695
gci12_Rnotif,gci44_Rndpublic,-0.5001299207466366
gci12_Rnotif,gci44_RndAcademic,-0.500129920746637
gci12_Rnotif,gci45_Dindustry,-0.5001299207466376
gci12_Rnotif,gci45_Dassociation,-0.5001299207466375
gci12_Rnotif,gci46_Icapacitydev,-0.5001299207466373
gci12_Rnotif,gci46_Iindustry,-0.5006138277315033
gci12_Rnotif,gci51_Bcountry,0.5008309580738715
gci12_Rnotif,gci51_Bregintl,-0.5001299207466376
gci12_Rnotif,gci52_Minfosharing,-0.5003681655165871
gci12_Rnotif,gci52_Mcapacitydev,-0.5014649165137675
gci12_Rnotif,gci53_Mlat,0.5007902198588611
gci12_Rnotif,gci54_PPPdomestic,-0.500129920746638
gci12_Rnotif,gci55_Coordination,-0.5001299207466376
gci12_RAuditre,gci11_Lforgery,-0.5002677686709138
gci12_RAuditre,gci41_AWsociety,-0.5001366167047382
gci12_RAuditre,gci41_AWelderly,-0.5011456418856025
gci12_RAuditre,gci42_Tprofessional,0.5000040193659455
gci12_RAuditre,gci43_Cprimary,0.5000678314858316
gci12_RAuditre,gci44_Rndprivate,-0.5000998941621312
gci12_RAuditre,gci46_Iindustry,-0.5002799470554664
gci12_RAuditre,gci51_Bcountry,0.5004971258197148
gci12_RAuditre,gci52_Minfosharing,-0.5000342300896163
gci12_RAuditre,gci52_Mcapacitydev,-0.5011312257981292
gci12_RAuditre,gci53_Mlat,0.5004563785176056
gci12_Rstandard,gci11_Lonline,-0.5
gci12_Rstandard,gci11_Lforgery,-0.5004717722095496
gci12_Rstandard,gci12_Rprivacy,-0.5000000000000004
gci12_Rstandard,gci12_RAuditre,-0.5001215017603805
gci12_Rstandard,gci12_Rsign,-0.5
gci12_Rstandard,gci12_Rciip,-0.5001328197617575
gci12_Rstandard,gci12_Rcop,0.5001306677102729
gci12_Rstandard,gci21_Nactivity,0.5
gci12_Rstandard,gci21_Nfirst,0.500000000000002
gci12_Rstandard,gci22_Scsirt,-0.5001433554714986
gci12_Rstandard,gci22_Sactivity,-0.5001067046051371
gci12_Rstandard,gci31_Npriority,-0.5000000000000003
gci12_Rstandard,gci32_Aciip,-0.5000000000000195
gci12_Rstandard,gci33_Maudit,-0.5001892625018238
gci12_Rstandard,gci33_Mmaturity,-0.5
gci12_Rstandard,gci34_Copstrategy,-0.5
gci12_Rstandard,gci41_AWprivate,0.5
gci12_Rstandard,gci41_AWsociety,-0.5003406380980134
gci12_Rstandard,gci41_AWelderly,-0.5013495257523517
gci12_Rstandard,gci42_Tprofessional,0.5002080588042839
gci12_Rstandard,gci42_Tacreditation,0.5000894694456272
gci12_Rstandard,gci42_Tsector,0.5000000000000002
gci12_Rstandard,gci43_Cprimary,0.5002718622408271
gci12_Rstandard,gci43_Chigher,-0.5
gci12_Rstandard,gci44_Rndprivate,-0.5003039205535857
gci12_Rstandard,gci45_Dindustry,-0.5000000000000002
gci12_Rstandard,gci45_Dassociation,-0.5000000000000002
gci12_Rstandard,gci46_Icapacitydev,-0.5
gci12_Rstandard,gci46_Iindustry,-0.5004839489358563
gci12_Rstandard,gci51_Bcountry,0.5007010981193427
gci12_Rstandard,gci51_Bregintl,-0.5000000000000004
gci12_Rstandard,gci52_Minfosharing,-0.5002382654171631
gci12_Rstandard,gci52_Mcapacitydev,-0.5013351116323445
gci12_Rstandard,gci53_Mlat,0.5006603563685115
gci12_Rstandard,gci54_PPPdomestic,-0.5000000000000007
gci12_Rstandard,gci55_Coordination,-0.5000000000000003
gci12_Rsign,gci11_Lonline,-0.5
gci12_Rsign,gci11_Lforgery,-0.5004717722095497
gci12_Rsign,gci12_Rprivacy,-0.5000000000000006
gci12_Rsign,gci12_RAuditre,-0.5001215017603805
gci12_Rsign,gci12_Rstandard,-0.5000000000000001
gci12_Rsign,gci12_Rciip,-0.5001328197617576
gci12_Rsign,gci12_Rcop,0.500130667710273
gci12_Rsign,gci21_Nactivity,0.5
gci12_Rsign,gci21_Nfirst,0.500000000000002
gci12_Rsign,gci21_NregCisrt,0.5
gci12_Rsign,gci22_Scsirt,-0.5001433554714987
gci12_Rsign,gci22_Sactivity,-0.5001067046051373
gci12_Rsign,gci31_Npriority,-0.5000000000000003
gci12_Rsign,gci32_Aciip,-0.5000000000000198
gci12_Rsign,gci32_Acop,-0.5
gci12_Rsign,gci33_Maudit,-0.5001892625018238
gci12_Rsign,gci33_Mmaturity,-0.5000000000000001
gci12_Rsign,gci34_Copstrategy,-0.5
gci12_Rsign,gci41_AWprivate,0.5000000000000001
gci12_Rsign,gci41_AWsociety,-0.5003406380980134
gci12_Rsign,gci41_AWelderly,-0.5013495257523518
gci12_Rsign,gci42_Tprofessional,0.5002080588042839
gci12_Rsign,gci42_Tacreditation,0.5000894694456272
gci12_Rsign,gci42_Tsector,0.5000000000000003
gci12_Rsign,gci43_Cprimary,0.5002718622408271
gci12_Rsign,gci43_Chigher,-0.5000000000000001
gci12_Rsign,gci44_Rndprivate,-0.5003039205535857
gci12_Rsign,gci45_Dindustry,-0.5000000000000003
gci12_Rsign,gci45_Dassociation,-0.5000000000000003
gci12_Rsign,gci46_Icapacitydev,-0.5
gci12_Rsign,gci46_Iindustry,-0.5004839489358565
gci12_Rsign,gci51_Bcountry,0.5007010981193427
gci12_Rsign,gci51_Bregintl,-0.5000000000000004
gci12_Rsign,gci52_Minfosharing,-0.5002382654171631
gci12_Rsign,gci52_Mcapacitydev,-0.5013351116323445
gci12_Rsign,gci53_Mlat,0.5006603563685115
gci12_Rsign,gci54_PPPdomestic,-0.5000000000000007
gci12_Rsign,gci55_Coordination,-0.5000000000000004
gci12_Rspam,gci11_Lforgery,-0.5003266729790433
gci12_Rspam,gci33_Maudit,-0.5000441359159438
gci12_Rspam,gci41_AWsociety,-0.5001955261672476
gci12_Rspam,gci41_AWelderly,-0.5012045116461574
gci12_Rspam,gci42_Tprofessional,0.5000629340378072
gci12_Rspam,gci43_Cprimary,0.500126743650936
gci12_Rspam,gci44_Rndprivate,-0.5001588050675436
gci12_Rspam,gci46_Iindustry,-0.500338850884884
gci12_Rspam,gci51_Bcountry,0.5005560211095874
gci12_Rspam,gci52_Minfosharing,-0.5000931435747511
gci12_Rspam,gci52_Mcapacitydev,-0.5011900961266637
gci12_Rspam,gci53_Mlat,0.5005152754100531
gci12_Rciip,gci11_Lforgery,-0.500204595725675
gci12_Rciip,gci41_AWsociety,-0.500073438232495
gci12_Rciip,gci41_AWelderly,-0.5010825059854843
gci12_Rciip,gci43_Cprimary,0.5000046501156152
gci12_Rciip,gci44_Rndprivate,-0.5000367141426734
gci12_Rciip,gci46_Iindustry,-0.500216774623547
gci12_Rciip,gci51_Bcountry,0.5004339625446884
gci12_Rciip,gci52_Mcapacitydev,-0.5010680892889703
gci12_Rciip,gci53_Mlat,0.5003932135241494
gci12_Rcop,gci11_Lforgery,0.5000242187163981
gci12_Rcop,gci41_AWelderly,0.5009022347164215
gci12_Rcop,gci46_Iindustry,0.5000363990794695
gci12_Rcop,gci51_Bcountry,-0.5002536131377
gci12_Rcop,gci52_Mcapacitydev,0.500887816281484
gci12_Rcop,gci53_Mlat,-0.50021285921214
gci21_NatCsirt,gci11_Lonline,0.5002243661567963
gci21_NatCsirt,gci11_Lforgery,0.5006960677343485
gci21_NatCsirt,gci11_Lolsafety,0.5002243661567889
gci21_NatCsirt,gci12_Rpdp,0.5000254173499973
gci21_NatCsirt,gci12_Rprivacy,0.5002243661567968
gci21_NatCsirt,gci12_Rnotif,0.5001573715135285
gci21_NatCsirt,gci12_RAuditre,0.5003458497348725
gci21_NatCsirt,gci12_Rstandard,0.5002243661567963
gci21_NatCsirt,gci12_Rsign,0.5002243661567963
gci21_NatCsirt,gci12_Rspam,-0.5000201622519495
gci21_NatCsirt,gci12_Rciip,0.5003571660422513
gci21_NatCsirt,gci12_Rcop,-0.5003550143128743
gci21_NatCsirt,gci21_Nactivity,-0.5002243661567963
gci21_NatCsirt,gci21_Nfirst,-0.5002243661567983
gci21_NatCsirt,gci21_NregCisrt,-0.5002243661567963
gci21_NatCsirt,gci22_Scsirt,0.5003677001750358
gci21_NatCsirt,gci22_Sactivity,0.5003310547942855
gci21_NatCsirt,gci23_FStandard,0.5002243661567956
gci21_NatCsirt,gci23_Fciip,0.5000751124785983
gci21_NatCsirt,gci31_Npriority,0.5002243661567967
gci21_NatCsirt,gci32_Aciip,0.500224366156816
gci21_NatCsirt,gci32_Acapacity,0.5000824830305797
gci21_NatCsirt,gci32_Acop,0.5002243661567963
gci21_NatCsirt,gci33_Maudit,0.5004136003336045
gci21_NatCsirt,gci33_Mrisk,0.5002243661567961
gci21_NatCsirt,gci33_Mmaturity,0.5002243661567964
gci21_NatCsirt,gci34_Copstrategy,0.5002243661567963
gci21_NatCsirt,gci34_Copreporting,0.5001951059541984
gci21_NatCsirt,gci41_AWmsme,-0.5002243661567959
gci21_NatCsirt,gci41_AWprivate,-0.5002243661567963
gci21_NatCsirt,gci41_AWsociety,0.5005649532646426
gci21_NatCsirt,gci41_AWelderly,0.5015736896265753
gci21_NatCsirt,gci41_AWcop,-0.500224366156792
gci21_NatCsirt,gci42_Tprofessional,-0.5004323938222308
gci21_NatCsirt,gci42_Tacreditation,-0.5003138222142124
gci21_NatCsirt,gci42_Tsector,-0.5002243661567966
gci21_NatCsirt,gci43_Cprimary,-0.5004961877062553
gci21_NatCsirt,gci43_Chigher,0.5002243661567964
gci21_NatCsirt,gci44_Rndprivate,0.5005282412186962
gci21_NatCsirt,gci44_Rndpublic,0.5002243661567956
gci21_NatCsirt,gci44_RndAcademic,0.500224366156796
gci21_NatCsirt,gci45_Dindustry,0.5002243661567966
gci21_NatCsirt,gci45_Dassociation,0.5002243661567967
gci21_NatCsirt,gci46_Icapacitydev,0.5002243661567963
gci21_NatCsirt,gci46_Iindustry,0.5007082426364244
gci21_NatCsirt,gci51_Bcountry,-0.5009253592782181
gci21_NatCsirt,gci51_Bregintl,0.5002243661567966
gci21_NatCsirt,gci52_Minfosharing,0.5004625959128408
gci21_NatCsirt,gci52_Mcapacitydev,0.5015592776709688
gci21_NatCsirt,gci53_Mlat,-0.5008846236343276
gci21_NatCsirt,gci54_PPPdomestic,0.500224366156797
gci21_NatCsirt,gci54_PPPforeign,0.5000831775867141
gci21_NatCsirt,gci55_Coordination,0.5002243661567967
gci21_Nactivity,gci11_Lforgery,0.5004717722095496
gci21_Nactivity,gci12_Rprivacy,0.5000000000000004
gci21_Nactivity,gci12_RAuditre,0.5001215017603805
gci21_Nactivity,gci12_Rstandard,0.5
gci21_Nactivity,gci12_Rsign,0.5
gci21_Nactivity,gci12_Rciip,0.5001328197617575
gci21_Nactivity,gci12_Rcop,-0.500130667710273
gci21_Nactivity,gci21_Nfirst,-0.500000000000002
gci21_Nactivity,gci21_NregCisrt,-0.5
gci21_Nactivity,gci22_Scsirt,0.5001433554714987
gci21_Nactivity,gci22_Sactivity,0.5001067046051372
gci21_Nactivity,gci31_Npriority,0.5000000000000003
gci21_Nactivity,gci32_Aciip,0.5000000000000197
gci21_Nactivity,gci33_Maudit,0.5001892625018237
gci21_Nactivity,gci33_Mmaturity,0.5000000000000001
gci21_Nactivity,gci34_Copstrategy,0.5
gci21_Nactivity,gci41_AWprivate,-0.5
gci21_Nactivity,gci41_AWsociety,0.5003406380980134
gci21_Nactivity,gci41_AWelderly,0.5013495257523517
gci21_Nactivity,gci42_Tprofessional,-0.5002080588042839
gci21_Nactivity,gci42_Tacreditation,-0.5000894694456272
gci21_Nactivity,gci42_Tsector,-0.5000000000000003
gci21_Nactivity,gci43_Cprimary,-0.5002718622408271
gci21_Nactivity,gci43_Chigher,0.5000000000000001
gci21_Nactivity,gci44_Rndprivate,0.5003039205535857
gci21_Nactivity,gci45_Dindustry,0.5000000000000002
gci21_Nactivity,gci45_Dassociation,0.5000000000000002
gci21_Nactivity,gci46_Iindustry,0.5004839489358565
gci21_Nactivity,gci51_Bcountry,-0.5007010981193427
gci21_Nactivity,gci51_Bregintl,0.5000000000000003
gci21_Nactivity,gci52_Minfosharing,0.5002382654171632
gci21_Nactivity,gci52_Mcapacitydev,0.5013351116323445
gci21_Nactivity,gci53_Mlat,-0.5006603563685115
gci21_Nactivity,gci54_PPPdomestic,0.5000000000000007
gci21_Nactivity,gci55_Coordination,0.5000000000000003
gci21_Nfirst,gci11_Lforgery,0.5004717722095477
gci21_Nfirst,gci12_RAuditre,0.5001215017603786
gci21_Nfirst,gci12_Rciip,0.5001328197617557
gci21_Nfirst,gci12_Rcop,-0.500130667710271
gci21_Nfirst,gci22_Scsirt,0.5001433554714967
gci21_Nfirst,gci22_Sactivity,0.5001067046051353
gci21_Nfirst,gci32_Aciip,0.5000000000000178
gci21_Nfirst,gci33_Maudit,0.5001892625018219
gci21_Nfirst,gci41_AWsociety,0.5003406380980115
gci21_Nfirst,gci41_AWelderly,0.5013495257523499
gci21_Nfirst,gci42_Tprofessional,-0.500208058804282
gci21_Nfirst,gci42_Tacreditation,-0.5000894694456253
gci21_Nfirst,gci43_Cprimary,-0.5002718622408252
gci21_Nfirst,gci44_Rndprivate,0.5003039205535839
gci21_Nfirst,gci46_Iindustry,0.5004839489358545
gci21_Nfirst,gci51_Bcountry,-0.5007010981193409
gci21_Nfirst,gci52_Minfosharing,0.5002382654171612
gci21_Nfirst,gci52_Mcapacitydev,0.5013351116323426
gci21_Nfirst,gci53_Mlat,-0.5006603563685095
gci21_NregCisrt,gci11_Lonline,0.5
gci21_NregCisrt,gci11_Lforgery,0.5004717722095496
gci21_NregCisrt,gci12_Rprivacy,0.5000000000000004
gci21_NregCisrt,gci12_RAuditre,0.5001215017603805
gci21_NregCisrt,gci12_Rstandard,0.5000000000000001
gci21_NregCisrt,gci12_Rsign,0.5
gci21_NregCisrt,gci12_Rciip,0.5001328197617575
gci21_NregCisrt,gci12_Rcop,-0.500130667710273
gci21_NregCisrt,gci21_Nactivity,-0.5000000000000001
gci21_NregCisrt,gci21_Nfirst,-0.500000000000002
gci21_NregCisrt,gci22_Scsirt,0.5001433554714987
gci21_NregCisrt,gci22_Sactivity,0.5001067046051373
gci21_NregCisrt,gci31_Npriority,0.5000000000000003
gci21_NregCisrt,gci32_Aciip,0.5000000000000197
gci21_NregCisrt,gci32_Acop,0.5
gci21_NregCisrt,gci33_Maudit,0.5001892625018238
gci21_NregCisrt,gci33_Mmaturity,0.5000000000000001
gci21_NregCisrt,gci34_Copstrategy,0.5000000000000001
gci21_NregCisrt,gci41_AWprivate,-0.5000000000000001
gci21_NregCisrt,gci41_AWsociety,0.5003406380980134
gci21_NregCisrt,gci41_AWelderly,0.5013495257523518
gci21_NregCisrt,gci42_Tprofessional,-0.5002080588042839
gci21_NregCisrt,gci42_Tacreditation,-0.5000894694456272
gci21_NregCisrt,gci42_Tsector,-0.5000000000000003
gci21_NregCisrt,gci43_Cprimary,-0.500271862240827
gci21_NregCisrt,gci43_Chigher,0.5000000000000001
gci21_NregCisrt,gci44_Rndprivate,0.5003039205535857
gci21_NregCisrt,gci45_Dindustry,0.5000000000000003
gci21_NregCisrt,gci45_Dassociation,0.5000000000000003
gci21_NregCisrt,gci46_Icapacitydev,0.5
gci21_NregCisrt,gci46_Iindustry,0.5004839489358563
gci21_NregCisrt,gci51_Bcountry,-0.5007010981193427
gci21_NregCisrt,gci51_Bregintl,0.5000000000000004
gci21_NregCisrt,gci52_Minfosharing,0.5002382654171631
gci21_NregCisrt,gci52_Mcapacitydev,0.5013351116323445
gci21_NregCisrt,gci53_Mlat,-0.5006603563685115
gci21_NregCisrt,gci54_PPPdomestic,0.5000000000000007
gci21_NregCisrt,gci55_Coordination,0.5000000000000003
gci22_Sactivity,gci11_Lforgery,-0.5000948643291121
gci22_Sactivity,gci41_AWelderly,-0.5009728389214729
gci22_Sactivity,gci46_Iindustry,-0.5001070441184143
gci22_Sactivity,gci51_Bcountry,0.5003242479414125
gci22_Sactivity,gci52_Mcapacitydev,-0.5009584211672988
